,Brand,Vader
1024,Johnson & Johnson,0.4767
1025,Johnson & Johnson,0.8126
1026,Biontech,0.7579
1027,Pfizer,0.7579
1028,AstraZeneca,-0.5423
1029,Johnson & Johnson,0.0
1030,AstraZeneca,0.6808
1031,Pfizer,0.0
1032,Pfizer,0.0772
1033,Moderna,0.0772
1034,Pfizer,0.8625
1035,Moderna,0.0
1036,Pfizer,0.8834
1037,AstraZeneca,-0.4588
1038,Pfizer,0.891
1039,Moderna,0.891
1040,Moderna,-0.1027
1041,Pfizer,-0.3182
1042,AstraZeneca,0.6712
1043,Biontech,0.6712
1044,Pfizer,0.6712
1045,Moderna,0.6712
1046,Pfizer,0.9209
1047,Biontech,0.8442
1048,Pfizer,0.8442
1049,AstraZeneca,0.7845
1050,AstraZeneca,0.0258
1051,AstraZeneca,0.5784
1052,AstraZeneca,0.5574
1053,Biontech,0.0
1054,Pfizer,0.0
1055,Moderna,-0.2023
1056,Pfizer,-0.6705
1057,AstraZeneca,0.0
1058,Moderna,-0.2883
1059,Pfizer,-0.5106
1060,Sputnik V,0.0
1061,AstraZeneca,0.7184
1062,Johnson & Johnson,-0.1779
1063,Pfizer,0.25
1064,AstraZeneca,-0.7832
1065,Pfizer,0.4767
1066,Pfizer,0.5106
1067,Moderna,0.5106
1068,Johnson & Johnson,0.5106
1069,Biontech,0.7579
1070,Pfizer,0.7579
1071,AstraZeneca,0.0
1072,Pfizer,0.0
1073,Pfizer,0.0
1074,Moderna,0.7717
1075,AstraZeneca,-0.2732
1076,Pfizer,0.802
1077,AstraZeneca,0.1779
1078,AstraZeneca,0.6956
1079,Moderna,0.4019
1080,Pfizer,0.0
1081,Pfizer,0.5789
1082,AstraZeneca,0.0
1083,AstraZeneca,0.834
1084,Pfizer,0.8338
1085,AstraZeneca,0.4404
1086,Biontech,0.5719
1087,Pfizer,0.5719
1088,AstraZeneca,0.0516
1089,Biontech,0.0
1090,Pfizer,0.0
1091,AstraZeneca,0.0
1092,Biontech,-0.1027
1093,Pfizer,-0.1027
1094,Pfizer,-0.5719
1095,Biontech,0.9042
1096,Pfizer,0.9042
1097,AstraZeneca,0.0
1098,Biontech,0.7351
1099,Pfizer,0.7351
1100,Sputnik V,0.0772
1101,Pfizer,0.7003
1102,Moderna,0.7003
1103,Pfizer,-0.8402
1104,Pfizer,0.5423
1105,AstraZeneca,0.0
1106,Pfizer,-0.0129
1107,Moderna,0.7269
1108,AstraZeneca,0.3818
1109,AstraZeneca,0.7506
1110,Pfizer,0.6597
1111,Pfizer,0.4144
1112,Johnson & Johnson,0.4215
1113,Moderna,-0.9025
1114,Pfizer,0.0
1115,Biontech,0.4215
1116,Pfizer,0.4215
1117,Moderna,0.765
1118,Pfizer,0.0
1119,Biontech,0.0
1120,Pfizer,0.0
1121,AstraZeneca,-0.5106
1122,Moderna,0.5574
1123,Pfizer,0.3818
1124,AstraZeneca,0.0
1125,Pfizer,0.0
1126,Moderna,0.0
1127,Moderna,0.7906
1128,Pfizer,0.0
1129,Pfizer,0.0
1130,AstraZeneca,-0.5187
1131,Moderna,0.9022
1132,Pfizer,0.0772
1133,Biontech,0.9485
1134,Pfizer,0.9485
1135,Pfizer,-0.2263
1136,Biontech,0.6486
1137,Pfizer,-0.1027
1138,Moderna,-0.1027
1139,Johnson & Johnson,-0.1027
1140,AstraZeneca,0.7845
1141,AstraZeneca,0.0
1142,Pfizer,0.0
1143,Moderna,0.0
1144,AstraZeneca,-0.5423
1145,AstraZeneca,-0.5106
1146,Biontech,-0.8074
1147,Pfizer,-0.8074
1148,Johnson & Johnson,0.0828
1149,AstraZeneca,0.0258
1150,AstraZeneca,-0.4939
1151,Biontech,-0.3818
1152,Pfizer,-0.3818
1153,Pfizer,0.4767
1154,Moderna,0.4767
1155,Pfizer,0.1779
1156,Biontech,-0.4404
1157,Pfizer,-0.4404
1158,Moderna,-0.4404
1159,Johnson & Johnson,-0.2263
1160,AstraZeneca,0.3291
1161,Sputnik V,0.0
1162,Pfizer,0.8658
1163,Johnson & Johnson,-0.0258
1164,Pfizer,0.4404
1165,AstraZeneca,-0.5719
1166,AstraZeneca,-0.0341
1167,Sputnik V,0.4926
1168,Pfizer,0.1531
1169,AstraZeneca,0.9158
1170,Biontech,-0.1027
1171,Pfizer,-0.1027
1172,Moderna,-0.1027
1173,AstraZeneca,0.5574
1174,AstraZeneca,0.4588
1175,Biontech,0.6908
1176,Pfizer,0.6908
1177,Pfizer,-0.3353
1178,Pfizer,-0.886
1179,Pfizer,0.0
1180,Moderna,0.0
1181,Pfizer,0.0
1182,Sputnik V,0.5719
1183,Moderna,0.0
1184,Pfizer,0.3818
1185,Johnson & Johnson,-0.3818
1186,Sputnik V,-0.6808
1187,Johnson & Johnson,0.1027
1188,Pfizer,0.0772
1189,AstraZeneca,-0.0258
1190,Biontech,0.6249
1191,Pfizer,0.6249
1192,Pfizer,-0.6124
1193,AstraZeneca,0.0
1194,Johnson & Johnson,0.4767
1195,Pfizer,0.0
1196,Pfizer,0.25
1197,Moderna,0.25
1198,AstraZeneca,-0.6808
1199,AstraZeneca,-0.1397
1200,Pfizer,-0.1397
1201,Moderna,-0.1397
1202,Moderna,0.4215
1203,AstraZeneca,0.747
1204,Pfizer,0.5719
1205,AstraZeneca,-0.128
1206,Moderna,0.1779
1207,AstraZeneca,-0.4215
1208,AstraZeneca,-0.3182
1209,AstraZeneca,-0.9965
1210,Pfizer,0.4939
1211,Biontech,0.5256
1212,Pfizer,0.5256
1213,Johnson & Johnson,0.5256
1214,Biontech,0.7269
1215,Pfizer,0.7269
1216,Pfizer,0.0
1217,Johnson & Johnson,0.1901
1218,AstraZeneca,0.0
1219,Moderna,0.0
1220,Moderna,-0.2755
1221,AstraZeneca,0.4019
1222,Moderna,-0.25
1223,Moderna,0.8852
1224,AstraZeneca,0.1531
1225,Pfizer,0.0
1226,Sputnik V,-0.4588
1227,Sputnik V,0.1531
1228,AstraZeneca,-0.9538
1229,AstraZeneca,-0.743
1230,Moderna,0.5574
1231,Moderna,0.128
1232,Pfizer,0.0
1233,Pfizer,0.2846
1234,Pfizer,-0.3818
1235,AstraZeneca,0.7096
1236,AstraZeneca,0.4767
1237,Johnson & Johnson,0.4767
1238,AstraZeneca,0.0
1239,Pfizer,0.0
1240,Pfizer,-0.6705
1241,AstraZeneca,-0.2263
1242,AstraZeneca,0.3612
1243,AstraZeneca,-0.8126
1244,Biontech,0.7964
1245,Pfizer,0.7964
1246,Pfizer,0.0
1247,Johnson & Johnson,0.0
1248,Pfizer,0.5859
1249,Moderna,0.7184
1250,AstraZeneca,0.6124
1251,Biontech,0.0
1252,Pfizer,0.0
1253,Johnson & Johnson,0.9081
1254,AstraZeneca,-0.3182
1255,Biontech,0.0
1256,Pfizer,0.0
1257,Pfizer,-0.4939
1258,AstraZeneca,0.5994
1259,Pfizer,0.3378
1260,Pfizer,-0.1531
1261,AstraZeneca,0.4215
1262,AstraZeneca,-0.5423
1263,Biontech,0.5574
1264,Pfizer,0.5574
1265,AstraZeneca,-0.0516
1266,Pfizer,-0.3716
1267,AstraZeneca,-0.7399
1268,Pfizer,0.4215
1269,AstraZeneca,0.8126
1270,Biontech,0.8126
1271,Pfizer,0.8126
1272,Moderna,0.8126
1273,Pfizer,0.3818
1274,Pfizer,0.5209
1275,Pfizer,0.0
1276,AstraZeneca,0.4767
1277,AstraZeneca,-0.836
1278,Pfizer,-0.3818
1279,Moderna,-0.3818
1280,Pfizer,0.5209
1281,AstraZeneca,-0.7184
1282,AstraZeneca,0.7545
1283,AstraZeneca,0.0
1284,Biontech,0.0
1285,Pfizer,0.0
1286,Johnson & Johnson,0.4019
1287,AstraZeneca,-0.296
1288,Biontech,0.0
1289,Pfizer,0.0
1290,AstraZeneca,-0.0129
1291,Pfizer,-0.4158
1292,Johnson & Johnson,0.5267
1293,Biontech,-0.168
1294,Pfizer,-0.168
1295,AstraZeneca,0.7506
1296,Pfizer,0.7506
1297,Biontech,0.7574
1298,Pfizer,0.7574
1299,AstraZeneca,0.0
1300,Moderna,0.25
1301,AstraZeneca,0.4404
1302,Sputnik V,0.4404
1303,Pfizer,0.8074
1304,Biontech,0.0516
1305,Pfizer,0.0516
1306,Pfizer,0.0
1307,AstraZeneca,0.0
1308,Pfizer,0.1406
1309,Johnson & Johnson,0.8402
1310,Biontech,0.25
1311,Pfizer,0.25
1312,Pfizer,0.6808
1313,Pfizer,0.7184
1314,Pfizer,0.3612
1315,AstraZeneca,-0.9286
1316,Pfizer,-0.3818
1317,Pfizer,-0.8074
1318,Pfizer,0.7351
1319,Pfizer,0.3818
1320,Pfizer,-0.5267
1321,AstraZeneca,-0.3182
1322,Biontech,-0.4567
1323,Pfizer,-0.4567
1324,Moderna,-0.4567
1325,Johnson & Johnson,-0.4567
1326,AstraZeneca,0.6997
1327,AstraZeneca,-0.296
1328,Pfizer,0.4754
1329,Pfizer,0.7992
1330,Pfizer,0.4404
1331,AstraZeneca,0.5423
1332,AstraZeneca,0.7184
1333,AstraZeneca,-0.2878
1334,AstraZeneca,0.2716
1335,Pfizer,0.2716
1336,Pfizer,-0.4215
1337,Moderna,-0.4215
1338,AstraZeneca,-0.8481
1339,AstraZeneca,-0.7003
1340,Moderna,0.7553
1341,Pfizer,0.4939
1342,Pfizer,0.5719
1343,AstraZeneca,-0.7964
1344,AstraZeneca,0.5859
1345,Johnson & Johnson,0.5859
1346,AstraZeneca,0.128
1347,AstraZeneca,0.3167
1348,Moderna,0.3167
1349,Pfizer,-0.0772
1350,Moderna,-0.0772
1351,Biontech,-0.8779
1352,Pfizer,-0.8779
1353,AstraZeneca,0.323
1354,Johnson & Johnson,0.2617
1355,AstraZeneca,0.128
1356,Pfizer,0.0
1357,Sputnik V,0.0
1358,Johnson & Johnson,0.6808
1359,AstraZeneca,0.4427
1360,Pfizer,0.2732
1361,Moderna,-0.1779
1362,AstraZeneca,0.0
1363,Pfizer,0.7322
1364,Pfizer,0.0516
1365,AstraZeneca,0.4767
1366,Sputnik V,0.1027
1367,AstraZeneca,0.7184
1368,AstraZeneca,0.0
1369,Biontech,0.6705
1370,Pfizer,0.6705
1371,AstraZeneca,-0.0516
1372,AstraZeneca,-0.6705
1373,Biontech,0.4019
1374,Pfizer,0.4019
1375,AstraZeneca,0.4215
1376,Pfizer,0.0
1377,Pfizer,-0.1671
1378,Pfizer,0.128
1379,AstraZeneca,0.802
1380,AstraZeneca,0.0
1381,Pfizer,0.0
1382,Pfizer,0.0
1383,AstraZeneca,-0.8271
1384,Sputnik V,0.0516
1385,Pfizer,-0.6486
1386,Pfizer,-0.9468
1387,Moderna,-0.9468
1388,Sputnik V,0.0
1389,AstraZeneca,0.0
1390,Sputnik V,0.3182
1391,Pfizer,0.7783000000000001
1392,Moderna,0.5574
1393,Biontech,0.7717
1394,Pfizer,0.7717
1395,Moderna,0.7717
1396,AstraZeneca,-0.1566
1397,AstraZeneca,-0.4215
1398,Johnson & Johnson,-0.4215
1399,AstraZeneca,0.743
1400,Biontech,0.743
1401,Pfizer,0.743
1402,Biontech,0.5267
1403,Pfizer,0.5267
1404,AstraZeneca,-0.2846
1405,Sputnik V,0.802
1406,AstraZeneca,-0.296
1407,Biontech,-0.296
1408,Pfizer,-0.296
1409,Moderna,-0.296
1410,Sputnik V,0.6124
1411,Moderna,-0.2263
1412,AstraZeneca,0.3818
1413,AstraZeneca,0.0
1414,AstraZeneca,0.5994
1415,AstraZeneca,-0.4404
1416,AstraZeneca,0.5434
1417,Biontech,0.5434
1418,Pfizer,0.5434
1419,Biontech,0.3818
1420,Pfizer,0.3818
1421,Pfizer,-0.4588
1422,AstraZeneca,0.0
1423,AstraZeneca,0.5423
1424,Pfizer,0.0
1425,Pfizer,0.7239
1426,Moderna,0.0
1427,AstraZeneca,0.4767
1428,AstraZeneca,0.0772
1429,Pfizer,0.5647
1430,Sputnik V,0.7351
1431,Biontech,0.8176
1432,Pfizer,0.8176
1433,AstraZeneca,-0.4766999999999999
1434,AstraZeneca,-0.4215
1435,Moderna,0.0
1436,Johnson & Johnson,0.7964
1437,Biontech,0.7096
1438,Pfizer,0.7096
1439,Biontech,0.0
1440,Pfizer,0.0
1441,Pfizer,0.9118
1442,Moderna,0.8519
1443,AstraZeneca,0.4404
1444,Pfizer,0.0258
1445,Moderna,0.7089
1446,AstraZeneca,0.6486
1447,AstraZeneca,-0.1796
1448,Biontech,0.0
1449,Pfizer,0.0
1450,Pfizer,-0.5903
1451,AstraZeneca,-0.5399
1452,Johnson & Johnson,0.4215
1453,Pfizer,0.8519
1454,AstraZeneca,0.3818
1455,AstraZeneca,0.4767
1456,AstraZeneca,0.7184
1457,Pfizer,0.7351
1458,Moderna,0.7351
1459,AstraZeneca,-0.7269
1460,AstraZeneca,0.0
1461,AstraZeneca,-0.6124
1462,Pfizer,-0.6124
1463,AstraZeneca,-0.3716
1464,AstraZeneca,-0.5574
1465,Pfizer,-0.6361
1466,Moderna,-0.6361
1467,Pfizer,-0.17
1468,Johnson & Johnson,-0.6249
1469,Moderna,0.1779
1470,Johnson & Johnson,0.4215
1471,Moderna,0.6808
1472,AstraZeneca,-0.1546
1473,AstraZeneca,0.6369
1474,Pfizer,0.0516
1475,Moderna,0.2617
1476,Moderna,-0.3919
1477,Pfizer,0.0
1478,AstraZeneca,0.25
1479,Moderna,0.6597
1480,Moderna,0.0
1481,Johnson & Johnson,-0.9969
1482,Biontech,0.6908
1483,Pfizer,0.6908
1484,AstraZeneca,-0.5423
1485,Pfizer,-0.5423
1486,Pfizer,0.2263
1487,AstraZeneca,0.4404
1488,AstraZeneca,0.6956
1489,AstraZeneca,0.2023
1490,Biontech,0.2023
1491,Pfizer,0.2023
1492,Pfizer,0.0
1493,Pfizer,0.9072
1494,Moderna,0.9072
1495,Moderna,0.4767
1496,Biontech,0.0
1497,AstraZeneca,-0.431
1498,Biontech,-0.851
1499,Pfizer,-0.851
1500,Moderna,-0.851
1501,Johnson & Johnson,-0.851
1502,Johnson & Johnson,-0.851
1503,Biontech,0.4871
1504,Pfizer,0.4871
1505,AstraZeneca,-0.9471
1506,Sputnik V,0.4588
1507,Sputnik V,-0.5023
1508,Johnson & Johnson,-0.7184
1509,AstraZeneca,0.0
1510,Moderna,0.8271000000000001
1511,Pfizer,0.0
1512,Sputnik V,0.6858
1513,Johnson & Johnson,0.8316
1514,Pfizer,-0.9078
1515,Moderna,-0.9078
1516,AstraZeneca,0.1901
1517,AstraZeneca,-0.5106
1518,AstraZeneca,0.128
1519,Moderna,0.2263
1520,AstraZeneca,0.9393
1521,Pfizer,-0.296
1522,Biontech,0.0
1523,Pfizer,0.0
1524,Moderna,0.0
1525,Pfizer,0.7351
1526,Pfizer,0.6597
1527,Moderna,0.6597
1528,Pfizer,0.0
1529,Pfizer,0.6808
1530,AstraZeneca,0.4391
1531,Biontech,0.976
1532,Pfizer,0.976
1533,Moderna,0.976
1534,Johnson & Johnson,-0.6124
1535,Sputnik V,-0.4019
1536,Biontech,-0.8555
1537,Pfizer,0.8402
1538,AstraZeneca,0.5859
1539,Pfizer,0.3412
1540,Pfizer,0.4767
1541,AstraZeneca,0.7645
1542,AstraZeneca,0.5574
1543,Biontech,0.2732
1544,Pfizer,0.2732
1545,AstraZeneca,-0.0258
1546,Johnson & Johnson,0.2023
1547,Pfizer,0.5574
1548,Pfizer,-0.1779
1549,Biontech,0.8625
1550,Pfizer,0.8625
1551,Pfizer,0.7096
1552,Moderna,0.7096
1553,Biontech,0.6969
1554,Pfizer,0.6969
1555,Moderna,0.0
1556,AstraZeneca,0.34
1557,Biontech,0.1779
1558,Pfizer,0.1779
1559,AstraZeneca,-0.1027
1560,AstraZeneca,0.7574
1561,Moderna,0.6705
1562,Johnson & Johnson,-0.4019
1563,AstraZeneca,0.0
1564,Pfizer,0.0
1565,Moderna,0.0
1566,Biontech,-0.743
1567,Pfizer,-0.743
1568,AstraZeneca,0.5106
1569,Pfizer,0.0
1570,AstraZeneca,0.7506
1571,AstraZeneca,0.128
1572,AstraZeneca,0.0
1573,Moderna,0.0
1574,AstraZeneca,0.6124
1575,Pfizer,-0.3818
1576,Moderna,-0.3818
1577,Biontech,-0.34
1578,Pfizer,-0.34
1579,AstraZeneca,0.0
1580,Pfizer,0.0
1581,Pfizer,-0.4019
1582,Biontech,0.0
1583,Biontech,0.128
1584,Pfizer,0.128
1585,Johnson & Johnson,0.7845
1586,Moderna,0.0
1587,AstraZeneca,0.6808
1588,Pfizer,0.0
1589,Biontech,-0.0772
1590,Pfizer,-0.0772
1591,Biontech,-0.4588
1592,Pfizer,-0.4588
1593,Moderna,0.3919
1594,Moderna,0.6597
1595,Pfizer,0.7506
1596,Pfizer,0.2263
1597,AstraZeneca,0.0
1598,Pfizer,0.5994
1599,Moderna,0.5994
1600,Johnson & Johnson,0.5994
1601,Biontech,0.7184
1602,Pfizer,0.7184
1603,Johnson & Johnson,0.4019
1604,Moderna,-0.5267
1605,Moderna,0.6124
1606,Biontech,0.5423
1607,Pfizer,0.5423
1608,Pfizer,0.4767
1609,AstraZeneca,-0.7184
1610,Biontech,-0.4404
1611,Pfizer,-0.4404
1612,AstraZeneca,0.6597
1613,Pfizer,-0.6705
1614,Pfizer,0.1027
1615,Biontech,0.0
1616,Pfizer,0.0
1617,Sputnik V,0.128
1618,Pfizer,-0.4767
1619,Pfizer,-0.128
1620,Pfizer,-0.4404
1621,AstraZeneca,-0.3818
1622,Johnson & Johnson,0.4019
1623,Johnson & Johnson,0.6295
1624,Biontech,0.8779
1625,Pfizer,0.8779
1626,AstraZeneca,0.0516
1627,AstraZeneca,-0.4939
1628,Moderna,0.743
1629,AstraZeneca,-0.9709
1630,Pfizer,0.0
1631,Moderna,0.0
1632,Pfizer,0.0
1633,Johnson & Johnson,0.5994
1634,AstraZeneca,0.0772
1635,Sputnik V,0.6597
1636,Biontech,-0.4614
1637,Pfizer,-0.4614
1638,Pfizer,0.7964
1639,AstraZeneca,0.4939
1640,Johnson & Johnson,0.4939
1641,AstraZeneca,-0.6059
1642,Johnson & Johnson,0.5423
1643,Moderna,0.0
1644,Biontech,0.128
1645,Pfizer,0.128
1646,AstraZeneca,0.0
1647,Biontech,0.0
1648,Pfizer,0.0
1649,Moderna,0.0
1650,Biontech,-0.4215
1651,Pfizer,-0.4215
1652,Sputnik V,0.0
1653,AstraZeneca,0.089
1654,AstraZeneca,-0.2551
1655,Biontech,-0.2551
1656,Pfizer,-0.2551
1657,Biontech,-0.8971
1658,Pfizer,-0.8971
1659,Pfizer,-0.4588
1660,Pfizer,0.802
1661,Moderna,-0.1027
1662,Johnson & Johnson,-0.802
1663,AstraZeneca,0.0
1664,Pfizer,0.4019
1665,AstraZeneca,-0.5106
1666,AstraZeneca,-0.4019
1667,Johnson & Johnson,-0.4019
1668,Pfizer,0.8655
1669,AstraZeneca,0.7506
1670,AstraZeneca,0.9068
1671,AstraZeneca,0.4215
1672,AstraZeneca,0.34
1673,Johnson & Johnson,0.8316
1674,AstraZeneca,0.2263
1675,AstraZeneca,-0.3321
1676,AstraZeneca,0.0
1677,Moderna,-0.0516
1678,AstraZeneca,0.4939
1679,Pfizer,-0.0772
1680,AstraZeneca,0.3612
1681,Moderna,-0.6808
1682,AstraZeneca,-0.2755
1683,AstraZeneca,0.0
1684,AstraZeneca,0.4019
1685,Sputnik V,0.5106
1686,Moderna,0.4767
1687,AstraZeneca,0.0
1688,Pfizer,0.0
1689,Biontech,-0.5267
1690,Pfizer,-0.5267
1691,Pfizer,0.5908
1692,AstraZeneca,0.0
1693,AstraZeneca,0.4939
1694,Pfizer,0.2023
1695,Moderna,0.8934000000000001
1696,Pfizer,0.5859
1697,AstraZeneca,-0.8519
1698,AstraZeneca,0.0
1699,AstraZeneca,-0.34
1700,AstraZeneca,-0.09
1701,AstraZeneca,0.2263
1702,Sputnik V,0.8316
1703,Johnson & Johnson,0.2846
1704,Moderna,0.8519
1705,Pfizer,0.6705
1706,AstraZeneca,-0.4767
1707,AstraZeneca,0.4019
1708,Pfizer,0.2263
1709,AstraZeneca,0.6059
1710,Biontech,0.0
1711,Pfizer,0.0
1712,AstraZeneca,-0.5719
1713,Johnson & Johnson,0.0
1714,Biontech,0.8555
1715,AstraZeneca,0.0
1716,Biontech,-0.4404
1717,Pfizer,-0.4404
1718,Moderna,0.7579
1719,Pfizer,0.9495
1720,AstraZeneca,-0.4767
1721,AstraZeneca,0.743
1722,Pfizer,0.4766999999999999
1723,Pfizer,-0.2044
1724,Pfizer,0.9652
1725,Moderna,0.3182
1726,AstraZeneca,0.296
1727,Pfizer,0.6597
1728,Moderna,0.6597
1729,Pfizer,0.0
1730,Biontech,0.0
1731,Pfizer,0.0
1732,Pfizer,0.5702
1733,Johnson & Johnson,0.7351
1734,Pfizer,0.4767
1735,Pfizer,0.0
1736,Johnson & Johnson,-0.765
1737,Johnson & Johnson,0.1531
1738,Pfizer,0.0
1739,AstraZeneca,-0.5994
1740,Moderna,0.0
1741,Biontech,0.7845
1742,Pfizer,0.7845
1743,AstraZeneca,0.4215
1744,AstraZeneca,0.0
1745,Pfizer,-0.1779
1746,Sputnik V,0.4767
1747,Pfizer,-0.3818
1748,Pfizer,0.7506
1749,Johnson & Johnson,0.4404
1750,Moderna,-0.3612
1751,Pfizer,0.1027
1752,Johnson & Johnson,-0.296
1753,Johnson & Johnson,0.4404
1754,Johnson & Johnson,0.872
1755,AstraZeneca,-0.128
1756,Moderna,0.6369
1757,AstraZeneca,0.4019
1758,AstraZeneca,0.3818
1759,Pfizer,0.802
1760,Johnson & Johnson,0.1779
1761,AstraZeneca,0.4215
1762,AstraZeneca,0.8704
1763,AstraZeneca,0.34
1764,Sputnik V,-0.7184
1765,Biontech,0.7402
1766,Pfizer,0.7402
1767,Biontech,0.0
1768,Pfizer,0.0
1769,Pfizer,0.3182
1770,Pfizer,0.0
1771,Pfizer,-0.128
1772,AstraZeneca,0.128
1773,Johnson & Johnson,0.1306
1774,AstraZeneca,0.1779
1775,Pfizer,-0.081
1776,Sputnik V,-0.081
1777,AstraZeneca,0.0
1778,AstraZeneca,-0.7906
1779,Moderna,0.5574
1780,Moderna,-0.5574
1781,Pfizer,-0.5719
1782,AstraZeneca,-0.327
1783,Biontech,-0.0258
1784,Pfizer,-0.0258
1785,AstraZeneca,-0.7096
1786,AstraZeneca,0.4404
1787,AstraZeneca,-0.8155
1788,Pfizer,0.4939
1789,Biontech,0.8225
1790,Pfizer,0.8225
1791,AstraZeneca,0.0129
1792,Johnson & Johnson,0.2975
1793,Johnson & Johnson,0.0
1794,Pfizer,0.3612
1795,Biontech,0.2732
1796,Pfizer,0.2732
1797,AstraZeneca,0.34
1798,Biontech,0.7096
1799,Pfizer,0.7096
1800,AstraZeneca,0.4417
1801,AstraZeneca,-0.2023
1802,AstraZeneca,0.8553
1803,Biontech,0.6124
1804,Pfizer,0.6124
1805,Pfizer,0.0
1806,AstraZeneca,-0.8442
1807,Pfizer,-0.8442
1808,AstraZeneca,0.0
1809,Moderna,0.802
1810,Pfizer,0.2023
1811,Moderna,0.8555
1812,Pfizer,0.6808
1813,AstraZeneca,0.3612
1814,Pfizer,0.0
1815,AstraZeneca,0.6133
1816,AstraZeneca,0.8402
1817,Biontech,-0.1689
1818,Pfizer,-0.1689
1819,Moderna,0.4466
1820,Pfizer,0.3818
1821,Johnson & Johnson,0.3182
1822,AstraZeneca,-0.4754
1823,Pfizer,0.7365
1824,AstraZeneca,0.743
1825,Pfizer,0.8807
1826,Moderna,0.3527
1827,Moderna,0.0
1828,Biontech,0.6597
1829,Pfizer,0.6597
1830,Pfizer,-0.1027
1831,AstraZeneca,-0.3612
1832,AstraZeneca,-0.8625
1833,AstraZeneca,0.7647
1834,Johnson & Johnson,-0.7184
1835,AstraZeneca,-0.296
1836,Pfizer,0.3527
1837,Biontech,0.9312
1838,Pfizer,0.9312
1839,Sputnik V,0.6249
1840,Pfizer,0.9271
1841,Moderna,0.9271
1842,AstraZeneca,-0.9042
1843,Pfizer,0.7506
1844,AstraZeneca,0.0
1845,AstraZeneca,-0.8591
1846,AstraZeneca,0.34
1847,AstraZeneca,0.4588
1848,AstraZeneca,0.9118
1849,AstraZeneca,0.25
1850,Biontech,0.9144
1851,Pfizer,0.9144
1852,Pfizer,0.2263
1853,Moderna,0.0
1854,AstraZeneca,0.1779
1855,Pfizer,0.7855
1856,Pfizer,0.1139
1857,Sputnik V,0.0
1858,AstraZeneca,-0.9468
1859,Pfizer,-0.9468
1860,Moderna,0.7351
1861,Sputnik V,0.3041
1862,AstraZeneca,0.5106
1863,Biontech,-0.3818
1864,Johnson & Johnson,0.0
1865,Moderna,0.2023
1866,Biontech,0.4767
1867,Pfizer,0.4767
1868,AstraZeneca,-0.802
1869,AstraZeneca,0.6369
1870,Johnson & Johnson,0.6597
1871,Pfizer,-0.8074
1872,Moderna,0.8176
1873,AstraZeneca,0.0258
1874,Johnson & Johnson,0.2406
1875,Biontech,-0.1531
1876,Pfizer,-0.1531
1877,Moderna,-0.1531
1878,Sputnik V,0.5859
1879,AstraZeneca,-0.0516
1880,Biontech,0.0
1881,Pfizer,0.0
1882,Pfizer,-0.3818
1883,AstraZeneca,0.5719
1884,AstraZeneca,0.0
1885,AstraZeneca,0.3468
1886,Pfizer,0.4404
1887,Johnson & Johnson,0.7184
1888,Pfizer,0.4019
1889,Pfizer,0.8176
1890,Johnson & Johnson,0.0
1891,Johnson & Johnson,0.743
1892,Biontech,-0.2732
1893,Pfizer,-0.2732
1894,Biontech,-0.5994
1895,Pfizer,-0.5994
1896,Moderna,0.3818
1897,Pfizer,0.7717
1898,AstraZeneca,0.4939
1899,Johnson & Johnson,0.3818
1900,Johnson & Johnson,0.3818
1901,AstraZeneca,0.7402
1902,Pfizer,0.7402
1903,Pfizer,0.6908
1904,Pfizer,0.6705
1905,Moderna,-0.34
1906,Pfizer,0.4588
1907,Biontech,0.4404
1908,Pfizer,0.4404
1909,AstraZeneca,0.1027
1910,Pfizer,0.2023
1911,Moderna,0.34
1912,Biontech,-0.2023
1913,Pfizer,-0.2023
1914,Pfizer,0.0
1915,Moderna,0.2732
1916,Biontech,0.9477
1917,Pfizer,0.9477
1918,Moderna,0.0
1919,AstraZeneca,-0.8074
1920,Moderna,0.4019
1921,Pfizer,0.7184
1922,Moderna,0.7184
1923,Pfizer,0.8402
1924,Biontech,0.1531
1925,Pfizer,0.1531
1926,Sputnik V,0.0
1927,AstraZeneca,-0.7579
1928,AstraZeneca,0.4767
1929,AstraZeneca,0.6517
1930,AstraZeneca,0.9001
1931,AstraZeneca,0.5859
1932,Sputnik V,-0.296
1933,Pfizer,0.8617
1934,Johnson & Johnson,-0.3818
1935,Pfizer,0.0644
1936,Moderna,0.0644
1937,AstraZeneca,0.6705
1938,AstraZeneca,0.0
1939,Johnson & Johnson,-0.1027
1940,AstraZeneca,0.0
1941,Pfizer,0.0
1942,Moderna,0.0
1943,Pfizer,0.8122000000000001
1944,Moderna,0.8122000000000001
1945,Johnson & Johnson,0.8122000000000001
1946,Pfizer,0.0
1947,AstraZeneca,-0.9042
1948,Sputnik V,0.8834
1949,Sputnik V,-0.3818
1950,AstraZeneca,0.1531
1951,AstraZeneca,-0.3182
1952,AstraZeneca,0.8126
1953,Moderna,0.5267
1954,AstraZeneca,-0.2732
1955,Pfizer,0.4404
1956,Moderna,0.4404
1957,Biontech,0.7269
1958,Pfizer,0.7269
1959,AstraZeneca,0.7096
1960,AstraZeneca,-0.1531
1961,Pfizer,-0.1531
1962,Moderna,-0.1531
1963,Biontech,0.6369
1964,Pfizer,0.6369
1965,AstraZeneca,0.296
1966,AstraZeneca,-0.6249
1967,Biontech,0.9114
1968,Pfizer,0.9114
1969,Moderna,0.9114
1970,Sputnik V,0.25
