,entity,label,occurrences
558,SSE Arena,ORG,3
559,Irish Cancer Society,ORG,3
560,the Oxford University,ORG,3
561,DAA,ORG,3
562,the last minute,TIME,3
563,Finian McGrath,PERSON,3
564,Kevin Kelleher,PERSON,3
565,more than 90pc,CARDINAL,3
566,RNA,ORG,3
567,Helix,NORP,3
568,Michael Clifford,PERSON,3
569,Johnson & Johnson’s,ORG,3
570,Trinity College,ORG,3
571,Fianna Fail,ORG,3
572,The Irish Government,ORG,3
573,The Irish Cancer Society,ORG,3
574,Democratic,NORP,3
575,Kerry,PERSON,3
576,Catholics,NORP,3
577,6%,PERCENT,3
578,Varadkar,PERSON,3
579,his first 100 days,DATE,3
580,Fauci,PERSON,3
581,one million,CARDINAL,3
582,Medical Council,ORG,3
583,more than 80,CARDINAL,3
584,Congress,ORG,3
585,John Horan,PERSON,3
586,the Irish Sun,ORG,3
587,66%,PERCENT,3
588,hours,TIME,3
589,the Commission of Investigation,ORG,3
590,Adrian Hill,PERSON,3
591,8am,TIME,3
592,the Royal Victoria Hospital,ORG,3
593,Berlin,GPE,3
594,Hong Kong,GPE,3
595,the Coombe Hospital,ORG,3
596,Coombe Hospital,ORG,3
597,Lockdown Ireland,PERSON,3
598,over 65s,DATE,3
599,Piers Morgan,PERSON,3
600,Food and Drug Administration,ORG,3
601,CDC,ORG,3
602,early November,DATE,3
603,200 million,CARDINAL,3
604,1.25,CARDINAL,3
605,the first 100 days,DATE,3
606,Electric Picnic,ORG,3
607,three weeks,DATE,3
608,14 million,CARDINAL,3
609,93,CARDINAL,3
610,Chris Johns,PERSON,3
611,Taoiseach Micheal Martin,PERSON,3
612,52,CARDINAL,3
613,Matt,PERSON,3
614,Joyce Fegan,PERSON,3
615,"200,000",CARDINAL,3
616,44,CARDINAL,3
617,The White House,ORG,3
618,33-year-old,DATE,3
619,1.5 million,CARDINAL,3
620,Glynn,PERSON,3
621,six-week,DATE,3
622,Congo,GPE,3
623,Amazon,ORG,3
624,the end of the week,DATE,3
625,Sabina,GPE,3
626,50 million,CARDINAL,3
627,CSO,ORG,3
628,billions,CARDINAL,3
629,May 1,DATE,3
630,a month,DATE,3
631,Republican,NORP,3
632,RTE,ORG,3
633,Michael,PERSON,3
634,South Korea,GPE,3
635,90 million,CARDINAL,3
636,Trinity,ORG,3
637,15 million,CARDINAL,3
638,Ghana,GPE,3
639,Gardai,NORP,3
640,15%,PERCENT,3
641,Robyn Smyth,PERSON,3
642,the last 24 hours,TIME,3
643,Naomi O'Leary,PERSON,3
644,nine,CARDINAL,3
645,105-year-old,DATE,3
646,three months,DATE,3
647,16-69,DATE,3
648,The World Health Organisation's,ORG,3
649,"46,500",CARDINAL,3
650,Michael D Higgins,PERSON,3
651,Switzerland,GPE,3
652,28 days,DATE,3
653,Robin Swann,PERSON,3
654,Hiqa,PERSON,3
655,CureVac,ORG,3
656,St Patrick's Day,PERSON,3
