,entity,label,occurrences
607,Pope,PERSON,2
608,34,CARDINAL,2
609,five million,CARDINAL,2
610,RNZ News Analysis,ORG,2
611,DR,GPE,2
612,mid-2021,DATE,2
613,22 January 2021,DATE,2
614,Meningitis,ORG,2
615,Don Brash,PERSON,2
616,Pacific,GPE,2
617,Simon Thornley,PERSON,2
618,Spain,GPE,2
619,Mark Wendt,PERSON,2
620,Republican,NORP,2
621,Congress,ORG,2
622,Minnesota,GPE,2
623,David Attenborough,PERSON,2
624,Guam,GPE,2
625,year-end,DATE,2
626,early this year,DATE,2
627,Latin America,LOC,2
628,Malaghan Institute,ORG,2
629,"55,000",CARDINAL,2
630,more than half,CARDINAL,2
631,at least one,CARDINAL,2
632,133,CARDINAL,2
633,Bay of Plenty,LOC,2
634,Lakes,ORG,2
635,Scoop News PHARMAC,ORG,2
636,Herald New,ORG,2
637,STD,ORG,2
638,Disneyland,FAC,2
639,Covid 19,LAW,2
640,Southern,NORP,2
641,40 years,DATE,2
642,125,CARDINAL,2
643,Headline,PERSON,2
644,Bill Clinton,PERSON,2
645,the NZ Government,ORG,2
646,Friday this week,DATE,2
647,the coming weeks,DATE,2
648,IATA,ORG,2
649,Air New Zealand's,ORG,2
650,Fred,PERSON,2
651,Mark,PERSON,2
652,Apia,GPE,2
653,Gemma,PERSON,2
654,Richie McCaw,PERSON,2
655,Flu Vaccine,PERSON,2
656,"290,000",CARDINAL,2
657,Port of Tauranga,FAC,2
658,Abbott,GPE,2
659,the Northern Hemisphere,LOC,2
660,SMC,ORG,2
661,Kīngi Tuheitia,PERSON,2
662,iProov,ORG,2
663,Pemberton,GPE,2
664,"249,600",CARDINAL,2
665,Southland,ORG,2
666,the last year,DATE,2
667,RNZ News Countries,ORG,2
668,four months,DATE,2
669,The Health Ministry,ORG,2
670,Neale Jones,ORG,2
671,Andrew Little,PERSON,2
672,Capital Government Relations,ORG,2
673,Bryan Betty,PERSON,2
674,Moderna Vaccine,PERSON,2
675,95 percent,PERCENT,2
676,95,CARDINAL,2
677,USA,GPE,2
678,the week,DATE,2
679,Lower Hutt,LOC,2
680,2 million,CARDINAL,2
681,the UN Children’s Fund,ORG,2
682,South Pacific,LOC,2
683,Taylor Winterstein,PERSON,2
684,804,CARDINAL,2
685,Viagra,PRODUCT,2
686,"24,000",CARDINAL,2
687,the end of March,DATE,2
688,Otago,PERSON,2
689,Jim Bliss,PERSON,2
690,a million and a half,CARDINAL,2
691,Australia’s,ORG,2
692,vaccinate 20 percent,PERCENT,2
693,Coeliac Vaccine Trials,ORG,2
694,Australian Medical Association,ORG,2
695,APEC,ORG,2
696,Aussie,PERSON,2
697,Hikurangi,PERSON,2
698,Brigitte Morten,PERSON,2
699,Franks &,ORG,2
700,Ogilvie,PERSON,2
701,Callaghan Innovation,PERSON,2
702,Pfizer-BioNTech,PERSON,2
703,the Port of Tauranga,FAC,2
704,John Yang,PERSON,2
705,"60,000",CARDINAL,2
706,"25,000",CARDINAL,2
707,April,DATE,2
708,Taiwan,GPE,2
709,$3.3m,MONEY,2
710,HPV Vaccine,ORG,2
711,Nazi Germany,GPE,2
712,up to $3.5 million,MONEY,2
713,Malawi,GPE,2
714,Brian Kelly,PERSON,2
715,BioVaxys,ORG,2
716,4%,PERCENT,2
717,Brazilian,NORP,2
718,Donald Trump’s,PERSON,2
719,Coronavirus,ORG,2
720,a day,DATE,2
721,15 August 2020,DATE,2
722,Middle East,LOC,2
723,Mexico,GPE,2
724,2.5 million,CARDINAL,2
725,the World Obesity Federation,ORG,2
726,More Than Half,CARDINAL,2
727,Hannah Tamaki's,PERSON,2
728,51%,PERCENT,2
729,65 years,DATE,2
730,Vaccine Corporation Limited,ORG,2
731,up to two weeks,DATE,1
732,Cambodia,GPE,1
733,COVID-19 Vaccines,PERSON,1
734,Todd Muller,PERSON,1
735,"Covid, Muller",PERSON,1
736,Tokyo Olympics 2021,EVENT,1
737,mid-March,DATE,1
738,Outbreaks,ORG,1
739,Waikato |,PRODUCT,1
740,Placebos,PERSON,1
741,Claire Trevett,PERSON,1
742,Northland GP,ORG,1
743,Mischele Rhodes,PERSON,1
744,SDHB,ORG,1
745,December 12 2019,DATE,1
746,last year's,DATE,1
747,Covid Vaccine Passports,PERSON,1
748,AZD1222,LOC,1
749,January 2021,DATE,1
750,GBP100 billion,CARDINAL,1
751,Richard Johnston,PERSON,1
752,nine months',DATE,1
753,The Malaghan Institute,ORG,1
754,the Vaccine Alliance Aotearoa,ORG,1
755,VAANZ,PERSON,1
756,Enough,PERSON,1
757,Donald Trump's,PERSON,1
758,Next Week,DATE,1
759,Next Tuesday,DATE,1
760,Northland District Health Board,ORG,1
761,Meningitis W,FAC,1
762,Dalai Lama,PERSON,1
763,85,DATE,1
764,Tibet,GPE,1
765,Carmel Sepuloni,PERSON,1
766,"Some 27,000",CARDINAL,1
767,60 percent,PERCENT,1
768,New Zealand Public Party,ORG,1
769,Raglan,PERSON,1
770,Stuff.co.nz Raglan,PERSON,1
771,more than $7000,MONEY,1
772,Pence-Harris VP,ORG,1
773,the election season,DATE,1
774,evening,TIME,1
775,74,DATE,1
776,77,DATE,1
777,Pacific Islanders,ORG,1
778,The Need For Speed:,WORK_OF_ART,1
779,Solomon Islands,GPE,1
780,Christchurch - NZ Herald Covid-19,ORG,1
781,George Heard,PERSON,1
782,Jair Bolsonaro's,PERSON,1
783,every New Zealander - NZ,ORG,1
784,the middle of this year,DATE,1
785,One million,CARDINAL,1
786,More than one million,QUANTITY,1
787,seasonal,DATE,1
788,Scoop News Medical,ORG,1
789,GM,ORG,1
790,90yo,ORDINAL,1
791,Google,ORG,1
792,More than 9000,CARDINAL,1
793,Kiwis,WORK_OF_ART,1
794,almost two billion,MONEY,1
795,Shelley Louw,PERSON,1
796,160,MONEY,1
797,Pharmac Budget,PERSON,1
798,David Clark's,PERSON,1
799,just days,DATE,1
800,MMR Stock,ORG,1
801,"an additional 100,000",CARDINAL,1
802,"52,183",CARDINAL,1
803,the South Pacific,LOC,1
804,Joy Nowai,PERSON,1
805,Apec,ORG,1
806,Apec,PERSON,1
807,Covid Pfizer,PERSON,1
808,the Samoan Government,ORG,1
809,about a year,DATE,1
810,May 14,DATE,1
811,33,CARDINAL,1
812,Marco Cavaleri,PERSON,1
813,115,CARDINAL,1
814,Cavaleri,PERSON,1
815,$8 billion,MONEY,1
816,Adlai E. Stevenson High School,PERSON,1
817,Bronx,GPE,1
818,a few miles,QUANTITY,1
819,UN Headquarters,ORG,1
820,Tweet,LOC,1
821,Guterres,PERSON,1
822,COVID-19 Contact-tracing,PERSON,1
823,COVID Tracer,PERSON,1
824,the summer holidays,DATE,1
825,Hank,ORG,1
826,nearly 80 million,CARDINAL,1
827,Christchurch - NZ Herald Leftover,ORG,1
828,two weeks',DATE,1
829,Only about 10%,PERCENT,1
830,Alexander Gintsburg,PERSON,1
831,Institute,ORG,1
832,first full day,DATE,1
833,Countries To Receive COVID Vaccines,ORG,1
834,the first half of this year,DATE,1
835,Andrew Wakefield,PERSON,1
836,22 years ago,DATE,1
837,more than a decade,DATE,1
