entity, label, count
World Health, ORG, 1
25-year, DATE, 1
61, CARDINAL, 1
late last week, DATE, 1
667, CARDINAL, 1
2014, DATE, 1
Brantford, GPE, 1
Ont, PERSON, 1
287,000, CARDINAL, 1
the Democratic Republic of Congo, GPE, 1
one-year, DATE, 1
CBC News Quebec, ORG, 1
Sun Chemical, ORG, 1
40 C, CARDINAL, 1
Twenty-two, CARDINAL, 1
two-month, DATE, 1
nearly eight weeks, DATE, 1
The Globe and Mail Shares, ORG, 1
more than 3, CARDINAL, 1
40.84, MONEY, 1
New Jersey Assembly’s, ORG, 1
The Globe and Mail New Jersey, ORG, 1
Malaria, GPE, 1
Malawi, GPE, 1
| CTV News Vaccinations, ORG, 1
this summer, DATE, 1
’ - National | Globalnews.ca Vaccine, ORG, 1
Christine Elliott, PERSON, 1
300,000, CARDINAL, 1
1.2 million, CARDINAL, 1
Vancouver, PERSON, 1
Laura Secord Elementary, ORG, 1
Sun Health, ORG, 1
The Globe and Mail Adrian Dix, ORG, 1
five years ago, DATE, 1
5 years, DATE, 1
Toronto Board of Health, ORG, 1
City Hall - The Globe and Mail Dozens, FAC, 1
City Hall, FAC, 1
B.C.’s, ORG, 1
The Globe and Mail There, ORG, 1
54, CARDINAL, 1
Washington State, GPE, 1
this month, DATE, 1
CBC News Tensions, ORG, 1
National, ORG, 1
Salomon Nduhi Kambale, PERSON, 1
30-year-old, DATE, 1
New Zealand’s, GPE, 1
20, CARDINAL, 1
The Globe and Mail With, ORG, 1
late February, DATE, 1
Sunday, DATE, 1
18,000, CARDINAL, 1
CBC News Health Canada's, ORG, 1
over 23,000, CARDINAL, 1
years earlier, DATE, 1
Trump, ORG, 1
Mexico - The Globe and Mail, FAC, 1
Sun Ontario’s, PERSON, 1
The Surrey Board of Trade, ORG, 1
2018-19, DATE, 1
91 per cent, MONEY, 1
between the ages of 1 and 8, DATE, 1
the BC Centre for Disease Control, ORG, 1
| CTV News Public, ORG, 1
29, CARDINAL, 1
Hundreds, CARDINAL, 1
more than 197,000, CARDINAL, 1
11, CARDINAL, 1
CTV National News, ORG, 1
Saturday, February 16, 2019, DATE, 1
U.K., GPE, 1
Alison Braley-Rattai of Brock University, PERSON, 1
The Star BEIRA, WORK_OF_ART, 1
Mozambique - Mozambicans, ORG, 1
Angela Price’s, PERSON, 1
Angela, PERSON, 1
Bob Sears, PERSON, 1
Sun Biel, PERSON, 1
N.Y., GPE, 1
New York City's, GPE, 1
next week, DATE, 1
Sept. 1, 2021, DATE, 1
June, DATE, 1
New Brunswick, LOC, 1
American, NORP, 1
Pakistani, NORP, 1
Taliban, ORG, 1
Ottawa, ORG, 1
2009, DATE, 1
their first five years, DATE, 1
Sun B.C.'s, PERSON, 1
3,155, CARDINAL, 1
last September, DATE, 1
60, CARDINAL, 1
Oak Bay, LOC, 1
Virginia Ashberry, PERSON, 1
over 1,800, CARDINAL, 1
CBC News Quebec's, ORG, 1
The Public Health Agency of, ORG, 1
FluMist, ORG, 1
Borneo, LOC, 1
3-month-old, DATE, 1
Videos & Articles Mandatory Vaccination, ORG, 1
